link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/przestronne-osiedle-zamkniete-parking-ID4xgfm,893102558,790000.0,"ul. Biesiadna, Stara Miłosna, Wesoła, Warszawa, mazowieckie",106.3m²,4,gazowe,3/3,370 zł,do remontu,wtórny,pełna własność,biuro nieruchomości,2000,nie,blok,drewniane,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/apartament-dwupoziomowy-stara-milosna-nowa-inwestycja-ID4vJ86,248102558,1261000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",115.54m²,5,gazowe,4/4,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2026,tak,apartamentowiec,plastikowe,,balkon | garaż/miejsce parkingowe | dwupoziomowe
https://www.otodom.pl/pl/oferta/trzypokojowe-stara-milosna-swietna-cena-ID4xHfj,455102558,719000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",63.38m²,3,gazowe,1/4,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2026,tak,apartamentowiec,plastikowe,,
https://www.otodom.pl/pl/oferta/2pokoje-32-m-warszawa-wesola-ID4xFp3,383102558,499000.0,"al. Aleja Marszałka J. Piłsudskiego, Stara Miłosna, Wesoła, Warszawa, mazowieckie",32m²,2,brak informacji,2/2,brak informacji,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,2019,tak,apartamentowiec,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/mieszkanie-bezczynszowe-z-ogrodem-i-garazem-ID4xGrv,512102558,1295000.0,"Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie",83m²,3,brak informacji,parter,brak informacji,do zamieszkania,wtórny,pełna własność,prywatny,,nie,apartamentowiec,,teren zamknięty,ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/sulejowek-gotowe-do-wprowadzenia-4-pokoje-ID4xF5y,672102558,699000.0,"Sulejówek, miński, mazowieckie",56.7m²,3,miejskie,2/3,650 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2018,tak,blok,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/funkcjonalny-1-pok-zoliborz-29m2-ID4vZz3,992102558,492999.0,"ul. Władysława Broniewskiego, Groszówka, Wesoła, Warszawa, mazowieckie",29m²,1,miejskie,5/7,540 zł,brak informacji,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1968,nie,blok,,,
https://www.otodom.pl/pl/oferta/mieszkanie-w-segmencie-z-ogrodkiem-ID4xCMu,286102559,829900.0,"ul. Słowicza, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie",58.3m²,2,gazowe,parter/1,0 zł,do zamieszkania,wtórny,pełna własność,prywatny,2008,nie,szeregowiec,,teren zamknięty,balkon | ogródek | taras | pom. użytkowe
https://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-134-m-z-ogrodem-tarasem-i-balkonem-ID4xC0g,756102559,1850000.0,"ul. Długa, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie",134m²,5,inne,parter/2,1 100 zł,do zamieszkania,wtórny,pełna własność,prywatny,2019,nie,szeregowiec,plastikowe,monitoring / ochronateren zamknięty,balkon | ogródek | taras | garaż/miejsce parkingowe | pom. użytkowe | piwnica | dwupoziomowe
https://www.otodom.pl/pl/oferta/bonusowe-poddasze-klima-garaz-ID4xBpN,345102559,1193570.0,"ul. Dworkowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",100.3m²,4,gazowe,2/3,675 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2001,nie,blok,plastikowe,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/pelne-potencjalu-zaaranzujesz-je-tak-jak-o-tym-marzysz-ID4xkdy,795102559,799000.0,"ul. Diamentowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",67.2m²,3,gazowe,3/3,700 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1993,nie,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe | pom. użytkowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/duze-mieszkanie-w-w-super-lokalizacji-ID4xyNI,780102559,999000.0,"ul. Rumiankowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",95m²,4,gazowe,brak informacji,brak informacji,do wykończenia,wtórny,pełna własność,biuro nieruchomości,2025,nie,,plastikowe,,ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mieszkanie-2-poziomowe-dla-rodziny-ID4xyGd,295102600,1099700.0,"ul. Gościniec, Stara Miłosna, Wesoła, Warszawa, mazowieckie",147m²,5,gazowe,4/4,327 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1999,nie,blok,,,balkon | pom. użytkowe
https://www.otodom.pl/pl/oferta/2-bezczynszowe-i-deweloperskie-istara-milosna-i-ogrodek-i-lub-balkon-ID4xyrS,730102559,1100000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",94.34m²,3,gazowe,1/1,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2024,nie,szeregowiec,plastikowe,,
https://www.otodom.pl/pl/oferta/segment-5-pokoi-2-garderoby-3-lazienki-ID4wpeg,453102559,1220000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",181.39m²,5,gazowe,parter/2,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2024,nie,kamienica,plastikowe,,balkon | ogródek | dwupoziomowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/mieszkanie-90m2-z-komorka-i-garazem-na-2-stan-ID4wQD1,897102559,999000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",90m²,4,gazowe,1/1,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2023,nie,szeregowiec,plastikowe,,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/pod-sosnami-3-pokojowe-z-2-balkonami-i-garazem-ID4xrkV,118102600,1086240.0,"ul. Jeździecka, Stara Miłosna, Wesoła, Warszawa, mazowieckie",70.08m²,3,miejskie,3/3,1 200 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2007,tak,blok,plastikowe,monitoring / ochrona,
https://www.otodom.pl/pl/oferta/wielki-taras-3-miejsca-parkingowe-ciche-zielono-ID4xaXI,675102559,639000.0,"ul. Pogodna, Stara Miłosna, Wesoła, Warszawa, mazowieckie",47.62m²,2,brak informacji,3/3,772 zł,brak informacji,wtórny,pełna własność,biuro nieruchomości,2002,nie,,,,taras | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/dwustronne-3-pokoje-w-cichej-i-spokojnej-okolicy-ID4xnp8,924102600,770500.0,"ul. Gościniec, Stara Miłosna, Wesoła, Warszawa, mazowieckie",67.2m²,3,brak informacji,parter/3,403 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1996,nie,blok,plastikowe,teren zamknięty,
https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-m-w-zielonym-otoczeniu-ID4xmIU,320102600,770000.0,"ul. Jana Pawła II, Stara Miłosna, Wesoła, Warszawa, mazowieckie",69.5m²,3,gazowe,3/3,300 zł,brak informacji,wtórny,pełna własność,biuro nieruchomości,1995,nie,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe | pom. użytkowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/wesola-142-m2-na-2-poziomach-ID4xi3C,540102600,1400000.0,"ul. Warszawska, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie",142.9m²,5,gazowe,1/2,600 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2005,nie,apartamentowiec,,,
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-2-pokojowe-na-parterze-warszawa-wesola-ID4xhWZ,624102600,443750.0,"pl. Plac Wojska Polskiego, Plac Wojska Polskiego, Wesoła, Warszawa, mazowieckie",35.5m²,2,miejskie,parter/4,600 zł,do zamieszkania,wtórny,pełna własność,prywatny,1950,nie,kamienica,plastikowe,,piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkanie-48-20-m-warszawa-ID4xgU3,697102600,578400.0,"Pogodna (1), Stara Miłosna, Wesoła, Warszawa, mazowieckie",48.2m²,2,miejskie,3/3,850 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2002,nie,blok,,,taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-z-ogrodkiem-i-garazem-ID4xgJs,223102600,1060000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",87.8m²,4,gazowe,parter/2,0 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2001,nie,,,,balkon | ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/obszerne-mieszkanie-w-starej-milosnej-ID4x2cd,465102600,999000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",79.9m²,3,gazowe,3/3,0,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1995,nie,blok,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/3-pokojowe-m-z-ogrodkiem-garazem-i-tarasem-ID4x15L,772102600,895000.0,"ul. Kolendrowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",58.9m²,3,brak informacji,parter/1,0,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2006,nie,,,,ogródek | taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/parter-z-ogrodem-700mkw-ID4x6CH,422102600,899000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",111m²,3,gazowe,parter/2,brak informacji,brak informacji,pierwotny,pełna własność,biuro nieruchomości,2024,nie,dom wolnostojący,plastikowe,teren zamknięty,ogródek | taras
https://www.otodom.pl/pl/oferta/segment-3-pokoje-ogrodek-bez-podatku-pcc-ID4wswU,496102601,790000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",97.06m²,3,gazowe,1/2,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2024,nie,kamienica,plastikowe,,balkon | ogródek | taras | oddzielna kuchnia | dwupoziomowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/przytulne-2-pok-mieszkanie-z-pieknym-tarasem-warszawa-stara-milosna-ID4wyMm,723102601,680000.0,"ul. Jana Pawła II, Stara Miłosna, Wesoła, Warszawa, mazowieckie",47.5m²,2,kotłownia,3/3,800 zł,do zamieszkania,wtórny,pełna własność,prywatny,2001,nie,blok,plastikowe,monitoring / ochrona,taras | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/bezposrednio-sprzedam-trzypokojowe-mieszkanie-w-zielonej-okolicy-ID4vcoY,264102602,650000.0,"pl. Plac Wojska Polskiego, Plac Wojska Polskiego, Wesoła, Warszawa, mazowieckie",52.9m²,3,gazowe,4/4,1 200 zł,do zamieszkania,wtórny,pełna własność,prywatny,1970,nie,blok,plastikowe,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/mieszkanie-z-antresola-miejsce-postojowe-komorka-lokatorska-ogrodek-ID4xIEi,682102602,620000.0,"ul. Wschodnia, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie",42.2m²,2,brak informacji,2/2,600 zł,do zamieszkania,wtórny,pełna własność,prywatny,,nie,loft,,teren zamknięty,ogródek | garaż/miejsce parkingowe | piwnica | dwupoziomowe
https://www.otodom.pl/pl/oferta/luksusowy-dwupoziomowy-apartament-klimatyzacja-kominek-ogrodek-ID4vxwx,403102602,1700000.0,"ul. Nizinna, Stara Miłosna, Wesoła, Warszawa, mazowieckie",154m²,6,gazowe,1,brak informacji,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2014,nie,apartamentowiec,,teren zamknięty,balkon | ogródek | garaż/miejsce parkingowe | pom. użytkowe | piwnica
https://www.otodom.pl/pl/oferta/bezczynszowe-5-pokoi-bezposrednio-ID4vpBu,935102602,850000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",148m²,5,gazowe,1/2,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2024,nie,dom wolnostojący,plastikowe,,
https://www.otodom.pl/pl/oferta/segment-87-93-m2-ogrod-100m2-ID4voLG,332102602,999000.0,"ul. Źródlana, Stara Miłosna, Wesoła, Warszawa, mazowieckie",88m²,3,gazowe,1/1,0,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2024,nie,,plastikowe,,balkon | ogródek | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-90-m-z-tarasem-ID4vcLw,399102602,1099000.0,"ul. Źródlana, Stara Miłosna, Wesoła, Warszawa, mazowieckie",90m²,4,brak informacji,1/1,0 zł,brak informacji,pierwotny,brak informacji,biuro nieruchomości,2024,nie,,,,balkon | taras | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-80-m-z-prywatnym-ogrodkiem-ID4vauz,767102602,1099000.0,"ul. Źródlana, Stara Miłosna, Wesoła, Warszawa, mazowieckie",80m²,3,brak informacji,parter/1,0 zł,brak informacji,pierwotny,pełna własność,biuro nieruchomości,,nie,,,,balkon | ogródek | taras | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/trzypokojowe-bezczynszowe-mieszkanie-ID4v50q,727102602,750000.0,"ul. Konwaliowa, Stara Miłosna, Wesoła, Warszawa, mazowieckie",56.1m²,3,gazowe,2/2,brak informacji,brak informacji,wtórny,pełna własność,biuro nieruchomości,2004,nie,szeregowiec,,,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/4-pokoje-bezczynszowe-stan-deweloperski-ID4wZ64,128102602,1100000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",90m²,4,gazowe,parter/1,brak informacji,do wykończenia,pierwotny,brak informacji,biuro nieruchomości,2024,nie,szeregowiec,plastikowe,,balkon | ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/nowoczesne-67-m-taras-blisko-warszawy-ID4w79V,821102602,935000.0,"ul. Wodociągowa, Sulejówek, miński, mazowieckie",66.62m²,3,brak informacji,2/3,600 zł,brak informacji,wtórny,pełna własność,biuro nieruchomości,2017,nie,,,,balkon | taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/bezczynszowe-dwupoziomowe-mieszkanie-ID4tphz,217102602,849000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",97m²,3,gazowe,1/2,0,brak informacji,wtórny,brak informacji,biuro nieruchomości,2023,nie,,,,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/blizniak-z-ogrodkem-ID4w2VS,259102603,1249000.0,"ul. Cieplarniana, Stara Miłosna, Wesoła, Warszawa, mazowieckie",110.52m²,5,brak informacji,parter/1,0,brak informacji,pierwotny,pełna własność,biuro nieruchomości,2025,nie,,,,ogródek | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/rumiankowa-stara-milosna-ID4ue68,229102603,,,42 - 108 m²,,,,,,,,deweloper,,,,,brak informacji,
https://www.otodom.pl/pl/oferta/atrakcyjne-przy-rondzie-onz-ID4tFNX,693102602,1060000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",39.55m²,1,miejskie,2/15,840 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,1965,tak,blok,,,balkon | garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/mieszkanie-w-warszawie-ID4sh93,761102603,1334000.0,"al. Aleja gen. Władysława Sikorskiego 13, Wola Grzybowska, Wesoła, Warszawa, mazowieckie",88.5m²,3,brak informacji,6/7,brak informacji,brak informacji,wtórny,brak informacji,biuro nieruchomości,,nie,blok,,,
https://www.otodom.pl/pl/oferta/czteropokojowe-z-ogrodkiem-i-garazem-ID4rNOn,149102603,920000.0,"Stara Miłosna, Wesoła, Warszawa, mazowieckie",85.9m²,4,gazowe,parter/2,550 zł,do wykończenia,pierwotny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,2025,nie,apartamentowiec,plastikowe,,ogródek | taras | garaż/miejsce parkingowe | pom. użytkowe
